Region,Phase,Blue,Red,Score,Winner,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1-2,BP2-3,RP3,RB4,BB4,RB5,BB5,RP4,BP4-5,RP5,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5,SB,VOD
LCK 2024 Spring,Week 1,Dplus KIA,KT Rolster,1 - 0,1,14.1B,Azir,Orianna,Neeko,Lucian,Ashe,Corki,Maokai,"Kalista, Tristana","Xayah, Rakan",Renata Glasc,Jayce,Brand,Taliyah,Rumble,Ivern,"Syndra, Aatrox",K'Sante,Jungle,Bot,Support,Mid,Top,Bot,Mid,Support,Jungle,Top,SB,https://www.youtube.com/live/LvOixeqAsx0?si=UOQjipKvZGcO_1DC&t=11543
LCK 2024 Spring,Week 1,Hanwha Life Esports,Kwangdong Freecs,2 - 0,1,14.1B,Varus,Lucian,Sejuani,Kalista,Milio,Orianna,Maokai,"Corki, Viego","Azir, K'Sante",Aatrox,Rell,Ashe,Sivir,Renata Glasc,Ezreal,"Kai'Sa, Rakan",Karma,Jungle,Mid,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.youtube.com/live/LvOixeqAsx0?si=Hpjpywol1Y31sE2H&t=5473
LCK 2024 Spring,Week 1,Hanwha Life Esports,Kwangdong Freecs,1 - 0,1,14.1B,Varus,Lucian,Sejuani,Kalista,K'Sante,Orianna,Maokai,"Ashe, Corki","Aatrox, Azir",Jax,Blitzcrank,Renata Glasc,Caitlyn,Vi,Rell,"Zeri, Rakan",Milio,Jungle,Top,Mid,Bot,Support,Bot,Mid,Top,Jungle,Support,SB,https://www.youtube.com/live/LvOixeqAsx0?si=zaEJnJw-TkHDdxSg&t=1972
LCK 2024 Spring,Week 1,Gen.G,Nongshim RedForce,2 - 0,1,14.1B,K'Sante,Yone,Vi,Varus,Kalista,Ashe,Milio,"Tristana, Maokai","Lucian, Taliyah",Udyr,Darius,Nautilus,Poppy,Nilah,Aphelios,"Olaf, Rell",Lulu,Support,Bot,Mid,Top,Jungle,Mid,Jungle,Top,Bot,Support,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=ih-XtrM-2w_sngvo&t=14511
LCK 2024 Spring,Week 1,Nongshim RedForce,Gen.G,0 - 1,2,14.1B,Corki,Kalista,Varus,Vi,Maokai,Ashe,Lucian,"Aphelios, Milio","Nami, Azir",Sejuani,Rell,Yone,K'Sante,Tristana,Taliyah,"Udyr, Trundle",Darius,Bot,Support,Mid,Top,Jungle,Bot,Support,Jungle,Mid,Top,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=-tkvEgd1-e90zWVi&t=11738
LCK 2024 Spring,Week 1,FearX,OKSavingsBank BRION,2 - 0,1,14.1B,Poppy,Rumble,Sejuani,Yone,Milio,Rakan,Varus,"Orianna, Lee Sin","Azir, Udyr",Ezreal,Xin Zhao,K'Sante,Viego,Braum,Renekton,"Nautilus, Wukong",Bard,Bot,Mid,Top,Support,Jungle,Mid,Jungle,Bot,Top,Support,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=OV3-B5Vkvu6x5PSj&t=5741
LCK 2024 Spring,Week 1,OKSavingsBank BRION,FearX,0 - 1,2,14.1B,Rumble,Poppy,LeBlanc,Milio,Udyr,Varus,Azir,"Xayah, Rakan","Zeri, Lulu",Yone,Jax,Sejuani,Lee Sin,Maokai,K'Sante,"Gwen, Xin Zhao",Brand,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/hUQ1XtqI4D4?si=nsv_i8jUxtPG09Uh&t=2774
LCK 2024 Spring,Week 1,T1,Kwangdong Freecs,2 - 0,1,14.1B,K'Sante,Ashe,Aphelios,Renata Glasc,Udyr,Orianna,Lucian,"Milio, Vi","Nami, Corki",Varus,Poppy,Neeko,Rell,Jax,Rumble,"Jarvan IV, Ornn",LeBlanc,Bot,Support,Mid,Jungle,Top,Support,Jungle,Bot,Top,Mid,SB,https://www.youtube.com/live/SfZsCRx46OI?si=o4z6KX_5eeQ8QLMG&t=15071
LCK 2024 Spring,Week 1,T1,Kwangdong Freecs,1 - 0,1,14.1B,K'Sante,Ashe,Aphelios,Renata Glasc,Udyr,Vi,Lucian,"Varus, Sejuani","Milio, Orianna",Lulu,Rumble,Jax,Nocturne,Azir,Aatrox,"Yone, Rell",Hwei,Bot,Support,Mid,Top,Jungle,Bot,Jungle,Support,Top,Mid,SB,https://www.youtube.com/live/SfZsCRx46OI?si=-69T4lSkONf-BWxq&t=12198
LCK 2024 Spring,Week 1,Hanwha Life Esports,DRX,2 - 0,1,14.1B,Orianna,Milio,Ashe,Vi,Udyr,Corki,Azir,"Tristana, Maokai","Kalista, Renata Glasc",Varus,K'Sante,Rumble,Sejuani,Jax,Senna,"Aatrox, Zac",Gwen,Mid,Bot,Support,Top,Jungle,Mid,Jungle,Bot,Support,Top,SB,https://www.youtube.com/live/SfZsCRx46OI?si=qyMQ2yrENarNRf9h&t=5770
LCK 2024 Spring,Week 1,Hanwha Life Esports,DRX,1 - 0,1,14.1B,Orianna,Milio,Ashe,Vi,Udyr,Corki,Lucian,"Rumble, Maokai","Nami, K'Sante",Tristana,Sejuani,Kalista,Azir,Rakan,Aphelios,"Yone, Rell",Lulu,Bot,Support,Top,Mid,Jungle,Top,Jungle,Mid,Bot,Support,SB,https://www.youtube.com/live/SfZsCRx46OI?si=GO3WZOv97CQD3Y8z&t=2531
LCK 2024 Spring,Week 1,FearX,KT Rolster,0 - 2,2,14.1B,Ashe,Akali,Azir,Orianna,Varus,Lucian,Renata Glasc,"Kalista, Hwei","Draven, Udyr",K'Sante,Poppy,Neeko,LeBlanc,Lee Sin,Xin Zhao,"Viego, Syndra",Taliyah,Support,Bot,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,SB,https://www.youtube.com/live/0-M1q07v5fs?si=9SQYq4ZJ_x7ipN7a&t=15717
LCK 2024 Spring,Week 1,KT Rolster,FearX,1 - 0,1,14.1B,Akali,Poppy,LeBlanc,Ashe,Kalista,Vi,Orianna,"Varus, Renata Glasc","Ezreal, Udyr",Azir,Bard,K'Sante,Nocturne,Gnar,Xin Zhao,"Hwei, Lee Sin",Rumble,Mid,Bot,Top,Support,Jungle,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/0-M1q07v5fs?si=ND515RenDZxrsomW&t=12269
LCK 2024 Spring,Week 1,OKSavingsBank BRION,Dplus KIA,0 - 2,2,14.1B,Ashe,Orianna,Rumble,Corki,LeBlanc,Milio,Azir,"Vi, Rakan","Sejuani, Jax",Xayah,Renata Glasc,Akali,Lulu,Neeko,Poppy,"Ezreal, Bard",Sylas,Mid,Jungle,Top,Bot,Support,Jungle,Support,Bot,Top,Mid,SB,https://www.youtube.com/live/0-M1q07v5fs?si=eP5JINphvGVQw3ql&t=5890
LCK 2024 Spring,Week 1,OKSavingsBank BRION,Dplus KIA,0 - 1,2,14.1B,Ashe,Orianna,Rumble,Corki,LeBlanc,Milio,Azir,"Vi, Rakan","Kalista, Renata Glasc",Xayah,Poppy,Taliyah,Sejuani,Akali,Neeko,"Lee Sin, Jax",Gragas,Mid,Bot,Support,Jungle,Top,Jungle,Support,Bot,Mid,Top,SB,https://www.youtube.com/live/0-M1q07v5fs?si=RK24EfdTd16__0Ui&t=2449
LCK 2024 Spring,Week 1,T1,Gen.G,1 - 2,2,14.1B,Vi,Ashe,Corki,Renata Glasc,Lucian,Orianna,Azir,"Varus, Rakan","Jhin, Bard",Yone,Lee Sin,Sejuani,Poppy,Nocturne,Udyr,"Kennen, Bel'Veth",Maokai,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Top,Jungle,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=8zJEOVjhGw-AbZEm&t=21091
LCK 2024 Spring,Week 1,T1,Gen.G,1 - 1,2,14.1B,Vi,Ashe,Corki,Renata Glasc,Lucian,Orianna,Azir,"Varus, Rakan","Lee Sin, Udyr",K'Sante,Milio,Brand,Bard,Taliyah,Tristana,"Nilah, Senna",Maokai,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=M_dkBzUmTJmqQlRk&t=17895
LCK 2024 Spring,Week 1,Gen.G,T1,0 - 1,2,14.1B,Ashe,Udyr,Renata Glasc,Rumble,Orianna,Vi,Corki,"Lucian, Milio","Aphelios, Lulu",Neeko,Sejuani,Nocturne,Poppy,Lee Sin,Jarvan IV,"K'Sante, Rell",Gwen,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Jungle,Top,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=f8aSmiPvPI9ZqLtp&t=14828
LCK 2024 Spring,Week 1,DRX,Nongshim RedForce,0 - 2,2,14.1B,K'Sante,Ashe,Azir,Kalista,LeBlanc,Orianna,Lucian,"Milio, Vi","Nami, Akali",Aphelios,Nocturne,Twisted Fate,Lee Sin,Ahri,Udyr,"Jax, Xin Zhao",Taliyah,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=kO3XSFokaWWOfccm&t=8834
LCK 2024 Spring,Week 1,DRX,Nongshim RedForce,0 - 1,2,14.1B,K'Sante,Ashe,Kalista,Varus,LeBlanc,Vi,Lucian,"Milio, Azir","Orianna, Nami",Aphelios,Nocturne,Skarner,Lee Sin,Sejuani,Jax,"Poppy, Udyr",Gnar,Bot,Mid,Support,Jungle,Top,Support,Mid,Bot,Jungle,Top,SB,https://www.youtube.com/live/_IqHDLYwnQ4?si=ceaKUh7c1HndWs1l&t=5007
Region,Phase,Blue,Red,Score,Winner,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1-2,BP2-3,RP3,RB4,BB4,RB5,BB5,RP4,BP4-5,RP5,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5,SB,VOD
LPL 2024 Spring
LPL 2024 Spring
LPL 2024 Spring,Week 5,JD Gaming,Team WE,2 - 1,1,14.2,Senna,Kalista,K'Sante,Lucian,Poppy,Karma,Varus,"Azir, Nautilus","Taliyah, Xin Zhao",Lee Sin,Rakan,Twisted Fate,Udyr,Xayah,Jhin,"Aatrox, Alistar",Jax,Bot,Mid,Jungle,Top,Support,Mid,Support,Jungle,Bot,Top,SB,
LPL 2024 Spring,Week 5,Team WE,JD Gaming,1 - 1,1,14.2,Kalista,Senna,Lucian,K'Sante,Xayah,Varus,Karma,"Neeko, Nautilus","Xin Zhao, Rakan",Udyr,Darius,Jax,Gnar,Lee Sin,Twisted Fate,"Sivir, Aatrox",Graves,Mid,Jungle,Support,Bot,Top,Mid,Support,Top,Bot,Jungle,SB,
LPL 2024 Spring,Week 5,JD Gaming,Team WE,1 - 0,1,14.2,Senna,Kalista,K'Sante,Lucian,Poppy,Varus,Karma,"Xin Zhao, Azir","Xayah, Rakan",Nautilus,Lee Sin,Twisted Fate,Udyr,Ziggs,Ezreal,"Jax, Aatrox",Yone,Mid,Bot,Support,Jungle,Top,Jungle,Mid,Support,Bot,Top,SB,
LPL 2024 Spring,Week 5,ThunderTalk Gaming,Bilibili Gaming,0 - 2,2,14.2,Neeko,Hwei,Ashe,Senna,Caitlyn,Karma,Azir,"Kalista, K'Sante","Varus, Heimerdinger",Ezreal,Udyr,Brand,Poppy,Taliyah,Vi,"Xin Zhao, Zac",Akali,Mid,Bot,Support,Jungle,Top,Bot,Top,Support,Jungle,Mid,SB,
LPL 2024 Spring,Week 5,Bilibili Gaming,ThunderTalk Gaming,1 - 0,1,14.2,Hwei,Ashe,Senna,Vi,Varus,LeBlanc,Kalista,"Lucian, Xin Zhao","Renata Glasc, Neeko",Milio,Lee Sin,Karma,K'Sante,Azir,Orianna,"Jax, Udyr",Gnar,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid,Top,SB,
LPL 2024 Spring,Week 5,Invictus Gaming,LGD Gaming,2 - 1,1,14.2,Twisted Fate,Senna,Renata Glasc,Neeko,Xin Zhao,Azir,Karma,"Varus, Hwei","Graves, K'Sante",Gnar,Kalista,Maokai,Xayah,Braum,Viego,"Nautilus, Draven",Alistar,Mid,Jungle,Top,Support,Bot,Bot,Mid,Top,Jungle,Support,SB,
LPL 2024 Spring,Week 5,LGD Gaming,Invictus Gaming,1 - 1,2,14.2,Neeko,Senna,Azir,Renata Glasc,Kalista,Karma,Varus,"K'Sante, Nautilus","Gnar, Rakan",Taliyah,LeBlanc,Draven,Akali,Xayah,Tristana,"Hwei, Xin Zhao",Lee Sin,Bot,Top,Support,Mid,Jungle,Top,Support,Mid,Bot,Jungle,SB,
LPL 2024 Spring,Week 5,Invictus Gaming,LGD Gaming,0 - 1,2,14.2,Twisted Fate,Senna,Renata Glasc,Azir,Ashe,Jax,Varus,"Karma, Xin Zhao","Neeko, K'Sante",Gnar,Viego,Rakan,Graves,Draven,Nautilus,"Nocturne, Alistar",Xayah,Bot,Mid,Top,Jungle,Support,Mid,Jungle,Top,Support,Bot,SB,
LPL 2024 Spring,Week 5,Top Esports,FunPlus Phoenix,1 - 2,2,14.2,Kindred,Lucian,Azir,Ashe,Varus,Senna,Kalista,"Karma, Xin Zhao","Renata Glasc, Aatrox",Miss Fortune,Poppy,Jax,Rell,K'Sante,Maokai,"Akali, Vi",Fiora,Bot,Support,Top,Mid,Jungle,Mid,Jungle,Bot,Support,Top,SB,
LPL 2024 Spring,Week 5,FunPlus Phoenix,Top Esports,1 - 1,1,14.2,Varus,Kindred,Lucian,Azir,Kalista,Karma,Senna,"Ashe, Akali","Nautilus, Twisted Fate",Ezreal,Graves,Udyr,Viego,K'Sante,Lee Sin,"Xin Zhao, Aatrox",Jax,Bot,Support,Mid,Jungle,Top,Support,Mid,Bot,Jungle,Top,SB,
LPL 2024 Spring,Week 5,Top Esports,FunPlus Phoenix,1 - 0,1,14.2,Kindred,Ashe,Azir,Nautilus,Varus,Renata Glasc,Senna,"Karma, Maokai","Tahm Kench, Akali",Twisted Fate,Udyr,Graves,Lee Sin,Xin Zhao,Viego,"Aatrox, Rell",K'Sante,Bot,Support,Mid,Top,Jungle,Mid,Support,Bot,Jungle,Top,SB,
LPL 2024 Spring,Week 4,Ninjas in Pyjamas.CN,LNG Esports,2 - 1,1,14.2,Karma,Udyr,Ashe,Nautilus,Varus,Azir,Kalista,"Senna, Xin Zhao","Renata Glasc, K'Sante",Tahm Kench,Brand,Gwen,Orianna,Gnar,Aatrox,"Hwei, Lee Sin",Neeko,Bot,Support,Top,Mid,Jungle,Bot,Jungle,Support,Top,Mid,SB,
LPL 2024 Spring,Week 4,Ninjas in Pyjamas.CN,LNG Esports,1 - 1,1,14.2,Karma,Udyr,Ashe,Nautilus,Varus,LeBlanc,Azir,"Kalista, Xin Zhao","Senna, Tahm Kench",Renata Glasc,Poppy,Hwei,None,Neeko,Taliyah,"K'Sante, Sejuani",Aatrox,Mid,Bot,Support,Top,Jungle,Bot,Jungle,Support,Mid,Top,SB,
LPL 2024 Spring,Week 4,Ninjas in Pyjamas.CN,LNG Esports,0 - 1,2,14.2,Karma,Udyr,Azir,Nautilus,Ashe,Taliyah,Varus,"Xin Zhao, Lucian","K'Sante, Renata Glasc",Milio,Vi,Gnar,Orianna,Neeko,Hwei,"LeBlanc, Brand",Gwen,Bot,Top,Support,Mid,Jungle,Jungle,Bot,Support,Mid,Top,SB,
LPL 2024 Spring,Week 4,Weibo Gaming,Oh My God,1 - 2,2,14.2,Neeko,Kalista,Nautilus,Lucian,Udyr,Renata Glasc,K'Sante,"Senna, Viego","Tristana, Rakan",Maokai,Xin Zhao,Gnar,Lee Sin,Aatrox,Camille,"Vi, Taliyah",Twisted Fate,Top,Bot,Support,Jungle,Mid,Bot,Jungle,Support,Top,Mid,SB,
LPL 2024 Spring,Week 4,Oh My God,Weibo Gaming,1 - 1,1,14.2,Kalista,Senna,Lucian,Neeko,Ashe,Twisted Fate,Udyr,"Karma, Xin Zhao","Viego, Ezreal",K'Sante,Hwei,Renata Glasc,Azir,Rakan,Aphelios,"Nautilus, Taliyah",Milio,Top,Jungle,Bot,Support,Mid,Mid,Jungle,Top,Bot,Support,SB,
LPL 2024 Spring,Week 4,Weibo Gaming,Oh My God,1 - 0,1,14.2,Twisted Fate,Kalista,Senna,Lucian,Neeko,Renata Glasc,Karma,"Udyr, Viego","Xin Zhao, K'Sante",Hwei,Varus,Tristana,Draven,Nautilus,Rakan,"Ashe, Nilah",Xayah,Mid,Jungle,Top,Support,Bot,Top,Jungle,Mid,Support,Bot,SB,
LPL 2024 Spring,Week 4,Anyone's Legend,EDward Gaming,0 - 2,2,14.2,Jax,Lucian,Senna,Ashe,Renata Glasc,Azir,Karma,"Varus, K'Sante","Xin Zhao, Kalista",Nautilus,Alistar,Brand,Aatrox,Orianna,Hwei,"Udyr, Rell",Graves,Mid,Jungle,Bot,Top,Support,Bot,Top,Support,Mid,Jungle,SB,
LPL 2024 Spring,Week 4,EDward Gaming,Anyone's Legend,1 - 0,1,14.2,Lucian,Senna,Ashe,Jax,Renata Glasc,Xin Zhao,Azir,"Varus, Nautilus","Kalista, Alistar",Poppy,Graves,Taliyah,Darius,Karma,Orianna,"Brand, K'Sante",Aatrox,Mid,Bot,Support,Jungle,Top,Bot,Support,Jungle,Mid,Top,SB,
LPL 2024 Spring,Week 4,JD Gaming,Bilibili Gaming,1 - 2,2,14.2,Senna,Kalista,Ashe,Varus,Rakan,Lucian,Neeko,"Karma, Xin Zhao","Lee Sin, Udyr",Darius,Braum,Caitlyn,Renata Glasc,Xayah,Nautilus,"Kai'Sa, Alistar",Tristana,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Support,Bot,SB,
LPL 2024 Spring,Week 4,Bilibili Gaming,JD Gaming,1 - 1,2,14.2,Neeko,Senna,Xin Zhao,Renata Glasc,Varus,Ashe,Vi,"Lucian, Rell","Caitlyn, Lux",Nami,Akali,Azir,LeBlanc,Aatrox,Taliyah,"K'Sante, Hwei",Twisted Fate,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Mid,Top,SB,
LPL 2024 Spring,Week 4,JD Gaming,Bilibili Gaming,0 - 1,2,14.2,Senna,Kalista,Ashe,Varus,Rakan,Neeko,Lucian,"Caitlyn, Vi","Milio, Xin Zhao",Lux,Udyr,Akali,Karma,Rumble,K'Sante,"Hwei, Twisted Fate",Taliyah,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Top,Mid,SB,
LPL 2024 Spring,Week 4,Royal Never Give Up,Rare Atom,1 - 2,2,14.2,Hwei,Nautilus,Udyr,Karma,Senna,Azir,Ashe,"Varus, Neeko","Kalista, Xin Zhao",K'Sante,Gnar,Maokai,Jax,Vi,Rell,"Akali, Zac",Kindred,Support,Bot,Jungle,Mid,Top,Bot,Mid,Top,Support,Jungle,SB,
LPL 2024 Spring,Week 4,Rare Atom,Royal Never Give Up,1 - 1,2,14.2,Nautilus,Ashe,Azir,Akali,Karma,Hwei,Udyr,"Kalista, Aatrox","Senna, Maokai",Renata Glasc,Graves,Xin Zhao,LeBlanc,Neeko,Orianna,"Taliyah, Viego",Lee Sin,Top,Bot,Support,Mid,Jungle,Bot,Top,Support,Mid,Jungle,SB,
LPL 2024 Spring,Week 4,Royal Never Give Up,Rare Atom,0 - 1,2,14.2,Akali,Nautilus,LeBlanc,Azir,Aatrox,Karma,Ashe,"Udyr, Hwei","Varus, K'Sante",Senna,Neeko,Maokai,Taliyah,Tahm Kench,Ornn,"Orianna, Jarvan IV",Graves,Support,Bot,Top,Mid,Jungle,Top,Mid,Bot,Support,Jungle,SB,
LPL 2024 Spring,Week 4,ThunderTalk Gaming,Ultra Prime,2 - 1,1,14.2,Akali,Tristana,Ashe,Milio,Xin Zhao,Orianna,Hwei,"Nautilus, Senna","Kalista, Renata Glasc",Azir,Udyr,Camille,Poppy,Lee Sin,Graves,"Viego, K'Sante",Aatrox,Mid,Bot,Support,Jungle,Top,Support,Bot,Mid,Jungle,Top,SB,
LPL 2024 Spring,Week 4,Ultra Prime,ThunderTalk Gaming,1 - 1,2,14.2,Tristana,Akali,Orianna,Ashe,Milio,Azir,Renata Glasc,"Varus, Hwei","Kalista, Karma",Xin Zhao,Jarvan IV,Ezreal,Lee Sin,Maokai,Heimerdinger,"K'Sante, Vi",Poppy,Support,Bot,Mid,Top,Jungle,Bot,Mid,Jungle,Support,Top,SB,
LPL 2024 Spring,Week 4,ThunderTalk Gaming,Ultra Prime,0 - 1,2,14.2,Akali,Tristana,Ashe,Orianna,Varus,Senna,Azir,"Kalista, Renata Glasc","Lucian, Milio",Taliyah,Poppy,Vi,Udyr,Xin Zhao,Maokai,"Sejuani, Aatrox",K'Sante,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top,SB,
LPL 2024 Spring,Week 4,Top Esports,LNG Esports,2 - 0,1,14.2,Azir,Ashe,Varus,Senna,Karma,Kalista,Lucian,"Milio, Hwei","Nami, Akali",Caitlyn,Aatrox,Poppy,Vi,Xin Zhao,Maokai,"K'Sante, Lee Sin",Gnar,Bot,Support,Mid,Top,Jungle,Support,Mid,Bot,Jungle,Top,SB,
LPL 2024 Spring,Week 4,LNG Esports,Top Esports,0 - 1,2,14.2,Lucian,Azir,Akali,Nautilus,Ashe,Karma,Senna,"Kalista, Hwei","Tahm Kench, Orianna",Renata Glasc,Jax,Xin Zhao,Poppy,Rell,Aatrox,"Yone, Brand",Lee Sin,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Top,Jungle,SB,
LPL 2024 Spring,Week 4,Invictus Gaming,Team WE,1 - 2,2,14.2,Azir,Neeko,Rakan,Camille,Karma,Nautilus,Senna,"Hwei, K'Sante","Maokai, Gwen",Bard,Tristana,Varus,Orianna,Ezreal,Twisted Fate,"LeBlanc, Graves",Lee Sin,Bot,Support,Top,Mid,Jungle,Mid,Top,Support,Bot,Jungle,SB,
LPL 2024 Spring,Week 4,Team WE,Invictus Gaming,1 - 1,1,14.2,Neeko,Azir,Camille,Rakan,Nautilus,Hwei,Karma,"Kalista, Xin Zhao","K'Sante, Poppy",Renata Glasc,Ashe,Orianna,Senna,Gwen,Udyr,"Varus, Bard",Corki,Mid,Top,Jungle,Bot,Support,Bot,Jungle,Support,Top,Mid,SB,
LPL 2024 Spring,Week 4,Invictus Gaming,Team WE,1 - 0,1,14.2,Darius,Neeko,Rakan,Kalista,Azir,Camille,Nautilus,"K'Sante, Senna","Varus, Karma",Tahm Kench,Graves,Hwei,Xin Zhao,Corki,Orianna,"Gwen, Lee Sin",Jarvan IV,Support,Bot,Mid,Top,Jungle,Top,Bot,Support,Mid,Jungle,SB,
LPL 2024 Spring,Week 4,FunPlus Phoenix,LGD Gaming,2 - 1,1,14.2,Xin Zhao,Kindred,Nautilus,Ashe,Brand,Lee Sin,Azir,"Kalista, Renata Glasc","Senna, Maokai",K'Sante,Gnar,LeBlanc,Fiora,Neeko,Tristana,"Aatrox, Graves",Lillia,Mid,Bot,Support,Top,Jungle,Bot,Support,Top,Mid,Jungle,SB,
LPL 2024 Spring,Week 4,LGD Gaming,FunPlus Phoenix,1 - 1,2,14.2,Kindred,Xin Zhao,Twisted Fate,Ashe,Kalista,Nautilus,Varus,"Senna, Azir","Renata Glasc, Neeko",Maokai,Graves,Lee Sin,Nocturne,Fiora,Viego,"K'Sante, Vi",Gnar,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Jungle,Top,SB,
LPL 2024 Spring,Week 4,FunPlus Phoenix,LGD Gaming,0 - 1,2,14.2,Nautilus,Kindred,Brand,Ashe,Maokai,Twisted Fate,Azir,"Kalista, Renata Glasc","K'Sante, Varus",Neeko,Senna,Udyr,Blitzcrank,Graves,Xin Zhao,"Lee Sin, Rumble",Gnar,Mid,Top,Bot,Jungle,Support,Bot,Support,Mid,Jungle,Top,SB,
LPL 2024 Spring,Week 4,EDward Gaming,Ninjas in Pyjamas.CN,0 - 2,2,14.2,Darius,Karma,Ashe,Aatrox,Kalista,Azir,Udyr,"Nautilus, Xin Zhao","Senna, Tahm Kench",Varus,Jarvan IV,Hwei,Vi,K'Sante,Orianna,"Tristana, Brand",Rumble,Top,Bot,Support,Mid,Jungle,Support,Jungle,Bot,Mid,Top,SB,
LPL 2024 Spring,Week 4,EDward Gaming,Ninjas in Pyjamas.CN,0 - 1,2,14.2,Darius,Karma,Ashe,K'Sante,Kalista,Viego,Senna,"Udyr, Nautilus","Tahm Kench, Azir",Varus,Jarvan IV,Taliyah,Jax,LeBlanc,Xin Zhao,"Rell, Aatrox",Hwei,Bot,Support,Mid,Jungle,Top,Top,Support,Bot,Jungle,Mid,SB,
LPL 2024 Spring,Week 4,Oh My God,Rare Atom,2 - 0,1,14.2,Kalista,Karma,Renata Glasc,Udyr,Neeko,Senna,K'Sante,"Varus, Hwei","Viego, Twisted Fate",Aatrox,Aphelios,Ashe,Ezreal,Nautilus,Rell,"Tristana, Rakan",Maokai,Top,Jungle,Mid,Bot,Support,Bot,Mid,Top,Jungle,Support,SB,
LPL 2024 Spring,Week 4,Rare Atom,Oh My God,0 - 1,2,14.2,Milio,Kalista,Karma,Renata Glasc,Tristana,Neeko,Ashe,"Senna, Nautilus","Varus, Aatrox",Viego,Rell,Taliyah,Akali,None,Hwei,"Orianna, Xin Zhao",Udyr,Support,Bot,Top,Mid,Jungle,Bot,Support,Jungle,Mid,Top,SB,
LPL 2024 Spring,Week 4,Anyone's Legend,ThunderTalk Gaming,2 - 0,1,14.2,Tristana,Azir,Kalista,Rell,Varus,Vi,Senna,"Lucian, Orianna","Nautilus, Karma",Milio,K'Sante,Nocturne,Lee Sin,Udyr,Aatrox,"Gnar, Xin Zhao",Jarvan IV,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Top,Jungle,SB,
LPL 2024 Spring,Week 4,ThunderTalk Gaming,Anyone's Legend,0 - 1,2,14.2,Hwei,Kalista,Orianna,Varus,Senna,Tristana,Ashe,"Azir, Lucian","Ezreal, K'Sante",Milio,Taliyah,Maokai,Neeko,Aatrox,Xin Zhao,"Brand, LeBlanc",Udyr,Support,Bot,Top,Jungle,Mid,Mid,Bot,Support,Jungle,Top,SB,
LPL 2024 Spring,Week 4,Top Esports,Royal Never Give Up,2 - 0,1,14.2,Nautilus,Akali,Karma,Ashe,Lucian,Senna,Kalista,"Neeko, Varus","Renata Glasc, Xin Zhao",Viego,Orianna,Jax,Rumble,Udyr,Maokai,"Azir, Aatrox",Yone,Bot,Support,Jungle,Mid,Top,Mid,Bot,Jungle,Support,Top,SB,
LPL 2024 Spring,Week 4,Royal Never Give Up,Top Esports,0 - 1,2,14.2,Akali,Nautilus,Senna,Karma,Neeko,Kalista,Ashe,"Varus, Azir","Orianna, Xin Zhao",Rell,Ezreal,Zyra,Draven,Gnar,Maokai,"Sivir, K'Sante",Aatrox,Support,Mid,Jungle,Bot,Top,Bot,Mid,Jungle,Support,Top,SB,
LPL 2024 Spring,Week 4,Weibo Gaming,Ultra Prime,2 - 0,1,14.2,Senna,Renata Glasc,Ashe,Lucian,Akali,Taliyah,Karma,"Xin Zhao, Varus","K'Sante, Viego",Gnar,Aphelios,Neeko,Kalista,Orianna,Azir,"Xayah, Rakan",Tahm Kench,Mid,Top,Jungle,Bot,Support,Jungle,Bot,Top,Mid,Support,SB,
LPL 2024 Spring,Week 4,Ultra Prime,Weibo Gaming,0 - 1,2,14.2,Taliyah,Karma,Renata Glasc,Senna,Kalista,Ashe,Azir,"Lucian, K'Sante","Varus, Nautilus",Milio,Udyr,LeBlanc,Lee Sin,Neeko,Xin Zhao,"Jax, Sejuani",Orianna,Mid,Bot,Support,Top,Jungle,Bot,Top,Support,Jungle,Mid,SB,
